input_date_cctv,input_time_cctv,site,weigh_wood,correlation_class,class,int_class,image_hash,lg_class,cosine_class,precision
6/11/2022,11:01:48,TN,15410,0.353683727,mixed_wood_special,1,f84ea7111947fe10d0586c642cba0bbd.jpg,mixed_wood_special,0.099437155,1
6/11/2022,15:10:33,TN,2420,0.055542805,mixed_wood_special,1,89d2c3750a3cb01981808f57fed946ce.jpg,mixed_wood_special,0.18431625,1
6/11/2022,18:38:06,KBR,4370,0.10029837,mixed_wood_special,1,ad100b0ccea88cb244dcf8b15ba1b431.jpg,mixed_wood_special,0.16393906,1
6/11/2022,15:54:46,KBR,25300,0.580674776,mixed_wood_special,1,881205c71812f5d7648ac9da8a0d128a.jpg,mixed_wood_special,0.17668507,1
6/11/2022,08:02:02,KBR,4310,0.098921276,mixed_wood_special,1,ad0342f72b79f05b09807d0ec60d77f5.jpg,mixed_wood_special,0.14493343,1
6/11/2022,18:52:22,KBR,2440,0.056001836,mixed_wood_special,1,fc4a03eb4b371f879f4a16e0e33d2a94.jpg,mixed_wood_special,0.15967071,1
6/11/2022,14:15:52,TN,4570,0.104888685,mixed_wood_special,1,fc60da2d213915a6163ffcf041e143f2.jpg,mixed_wood_special,0.13570487,1
6/11/2022,14:00:08,KBR,3520,0.080789534,mixed_wood_special,1,f3a3fda3d07a9be6747fd4b92b319a61.jpg,mixed_wood_special,0.16814889,1
6/11/2022,12:41:11,KBR,3750,0.086068396,mixed_wood_special,1,2dc3d228dbdab9302b00659a3c28a3ca.jpg,mixed_wood_special,0.13589971,1
6/11/2022,16:12:36,TN,3890,0.089281616,mixed_wood_special,1,81934156bad1ca05150810f4747dab8a.jpg,mixed_wood_special,0.09566275,1
6/11/2022,14:54:38,TN,15080,0.346109709,mixed_wood_special,1,ccc3eb38978523546e7a1c16c670fcc7.jpg,mixed_wood_special,0.043040708,1
6/11/2022,10:19:44,TN,1810,0.041542346,mixed_wood_special,1,6d642ad23083484b5fd7a6de4b8c44a8.jpg,mixed_wood_special,0.115085475,1
6/11/2022,15:53:41,TN,4810,0.110397062,mixed_wood_special,1,89265c294f06da1ad4df3c3e96bd30fd.jpg,mixed_wood_special,0.07876307,1
6/11/2022,09:07:42,TN,2180,0.050034427,mixed_wood_special,1,81ad09754fb01a736a82efcc75fd7d0b.jpg,mixed_wood_special,0.10270905,1
6/11/2022,13:58:42,TN,4240,0.097314666,mixed_wood_special,1,b08b13f2dcceb2a0c368a8458c524af0.jpg,mixed_wood_special,0.06071785,1
6/11/2022,14:33:47,TN,14980,0.343814551,mixed_wood_special,1,5091cf5ba7ed371a3154840e4a093b84.jpg,mixed_wood_special,0.04620605,1
6/11/2022,17:39:41,TN,6450,0.148037641,mixed_wood_special,1,16130004d6988929b1ac436fe79650e9.jpg,mixed_wood_special,0.22351828,1
7/11/2022,07:07:08,TN,3440,0.078953408,mixed_wood_special,1,b9221b5febb3b523f1df3a6888d7be57.jpg,mixed_wood_special,0.17041582,1
7/11/2022,15:55:02,TN,2660,0.061051182,mixed_wood_special,1,63bdaadb8adf829f062bf22e2d28ef3d.jpg,mixed_wood_special,0.10720282,1
7/11/2022,10:38:09,TN,2960,0.067936654,mixed_wood_special,1,90327b25bc43f50022a6b2c7dc15c099.jpg,mixed_wood_special,0.06578267,1
7/11/2022,15:13:06,KBR,1840,0.042230893,mixed_wood_special,1,9cf0cc40b7e25bd26ddb64ff2e414122.jpg,mixed_wood_special,0.14228657,1
7/11/2022,19:45:09,TN,21210,0.486802846,mixed_wood_special,1,5227f04a718ce425957feee25bf0a628.jpg,mixed_wood_special,0.12474439,1
7/11/2022,16:14:52,KBR,4190,0.096167087,mixed_wood_special,1,c9e6943a6f7602b6aab4bba8ac3880c0.jpg,mixed_wood_special,0.11994784,1
7/11/2022,11:21:59,TN,1580,0.036263484,mixed_wood_special,1,e967a1c3f15dcd34dc6c8ceab2bf2ad8.jpg,mixed_wood_special,0.1234423,1
7/11/2022,11:24:17,TN,2850,0.065411981,mixed_wood_special,1,c3e07bdbd65a928d53f3c4c73cb702bc.jpg,mixed_wood_special,0.13303216,1
7/11/2022,09:01:07,TN,2600,0.059674088,mixed_wood_special,1,7d3636752001cfa8da3a8bace2354465.jpg,mixed_wood_special,0.0783012,1
7/11/2022,13:40:00,TN,5100,0.117053018,mixed_wood_special,1,1a30703cb9e5125857d2931b0af4c10f.jpg,mixed_wood_special,0.10605773,1
7/11/2022,14:57:30,TN,3560,0.081707597,mixed_wood_special,1,90a45956e92517513ce208002f07afb7.jpg,mixed_wood_special,0.17118804,1
7/11/2022,16:39:34,TN,15190,0.348634381,mixed_wood_special,1,89fa4d0e93c88faec26ecb860ebf906d.jpg,mixed_wood_special,0.08720406,1
7/11/2022,15:40:55,KBR,4210,0.096626119,mixed_wood_special,1,daea1c5319a5b03177d4f74e8c4ef705.jpg,mixed_wood_special,0.16259716,1
7/11/2022,17:28:15,KBR,5750,0.13197154,mixed_wood_special,1,da353366f8b0e20ee17cab833947556e.jpg,mixed_wood_special,0.16912682,1
7/11/2022,16:04:44,KBR,2360,0.05416571,mixed_wood_special,1,b1508c5961f274aa823d8e8a6748912d.jpg,mixed_wood_special,0.17509066,1
7/11/2022,13:09:20,KBR,7530,0.172825339,mixed_wood_special,1,4a28438d3796187b3e6aca42d75e0bfb.jpg,mixed_wood_special,0.17374133,1
7/11/2022,15:58:54,TN,1960,0.044985081,mixed_wood_special,1,7901fc88ec1377f3bf20f2c3f782873c.jpg,mixed_wood_special,0.18464394,1
7/11/2022,20:39:55,TN,5370,0.123249943,mixed_wood_special,1,4de397e7a31c800bfbb7248cf123661b.jpg,mixed_wood_special,0.19362292,1
7/11/2022,10:51:15,TN,1480,0.033968327,mixed_wood_special,1,bf9a7ecdc822fa243120510208357f45.jpg,mixed_wood_special,0.07035621,1
7/11/2022,16:43:31,TN,2860,0.065641496,mixed_wood_special,1,085439e1c5e26c6d5af3f09ec728512a.jpg,mixed_wood_special,0.20245218,1
7/11/2022,12:15:28,TN,3130,0.071838421,mixed_wood_special,1,cf2ddb1cd8bbe4b3a080b5cb1a1f90a2.jpg,mixed_wood_special,0.10987153,1
7/11/2022,12:09:09,KBR,1660,0.03809961,mixed_wood_special,1,21d92ff2a3714e1ffcfcf2dec648772a.jpg,mixed_wood_special,0.1331387,1
7/11/2022,14:28:01,KBR,16980,0.389717696,mixed_wood_special,1,5642612b0a79f00dffe3b0463048e730.jpg,mixed_wood_special,0.20525084,1
7/11/2022,16:37:13,KBR,2230,0.051182006,mixed_wood_special,1,c0ded6ebf79c9231f852bf03ab471d08.jpg,mixed_wood_special,0.1728232,1
7/11/2022,10:28:29,TN,13720,0.31489557,mixed_wood_special,1,83b52f63400f56fe39be4d73de1597b4.jpg,mixed_wood_special,0.06775218,1
7/11/2022,11:13:43,TN,1650,0.037870094,mixed_wood_special,1,5fc298f57ebd0370564d4576ad97b64c.jpg,mixed_wood_special,0.11575634,1
7/11/2022,14:52:13,TN,4020,0.09226532,mixed_wood_special,1,068ff3f22a3ce679b965d0d6c2e26c18.jpg,mixed_wood_special,0.08334118,1
7/11/2022,12:57:19,TN,2660,0.061051182,mixed_wood_special,1,991fe52878953dd60fe4a34768c2ccd2.jpg,mixed_wood_special,0.1225033,1
7/11/2022,08:05:06,KBR,7930,0.182005967,mixed_wood_special,1,ab883a5f1bf546a5a7d9eb0eef1c3cb7.jpg,mixed_wood_special,0.20478962,1
7/11/2022,15:01:27,TN,3520,0.080789534,mixed_wood_special,1,b7ec3a9b557d0e3b2cc163b752f9e5f0.jpg,mixed_wood_special,0.09604203,1
7/11/2022,10:01:05,TN,1130,0.025935277,mixed_wood_special,1,8f67012f2865f956c8dff7841b864870.jpg,mixed_wood_special,0.123031855,1
7/11/2022,17:03:36,KBR,6290,0.144365389,mixed_wood_special,1,eb8f0ae056ceb07227dfc84c0b7fb8fe.jpg,mixed_wood_special,0.16371863,1
7/11/2022,11:05:58,TN,4310,0.098921276,mixed_wood_special,1,b2e494271a530d263f2c8bd5641a3e10.jpg,mixed_wood_special,0.18350215,1
7/11/2022,17:36:50,TN,16350,0.375258205,mixed_wood_special,1,5bb0bc5331359574d2ddcc71fba796ec.jpg,mixed_wood_special,0.1043829,1
7/11/2022,13:47:36,TN,3030,0.069543264,mixed_wood_special,1,8497baf8a47bb488214c9b6ab52b2a2e.jpg,mixed_wood_special,0.10256238,1
7/11/2022,17:46:16,KBR,23010,0.528115676,mixed_wood_special,1,83a0dc4ff99360dd36bf37587da8cec7.jpg,mixed_wood_special,0.18514295,1
7/11/2022,14:41:41,KBR,3030,0.069543264,mixed_wood_special,1,6f6d4b54cdeab3ffe5cad65debd80e22.jpg,mixed_wood_special,0.1688621,1
7/11/2022,13:04:40,KBR,5610,0.12875832,mixed_wood_special,1,b7d7bd6fdc95797e98d17b607f6a702d.jpg,mixed_wood_special,0.14942342,1
7/11/2022,14:48:35,TN,15850,0.363782419,mixed_wood_special,1,788de57949bedd0b229c9f80f1c044bf.jpg,mixed_wood_special,0.08441943,1
7/11/2022,08:49:02,TN,2580,0.059215056,mixed_wood_special,1,115013c905b6c61a050d66f0a3128e5e.jpg,mixed_wood_special,0.1519671,1
7/11/2022,13:26:59,TN,2260,0.051870553,mixed_wood_special,1,345b710d9a6147a02d3c98e03fe57ae5.jpg,mixed_wood_special,0.13426445,1
7/11/2022,10:34:44,TN,4340,0.099609823,mixed_wood_special,1,f2679ec33d17b21ad3a816654a58c0b4.jpg,mixed_wood_special,0.21571805,1
7/11/2022,09:36:44,TN,14820,0.3401423,mixed_wood_special,1,9cc40b1fe3fa2cb3d94364ca5ae37072.jpg,mixed_wood_special,0.07595976,1
7/11/2022,08:40:44,KBR,3830,0.087904521,mixed_wood_special,1,93e35b0b8deb9a65188e98ae17e958e7.jpg,mixed_wood_special,0.25285265,1
7/11/2022,15:34:30,KBR,25690,0.589625889,mixed_wood_special,1,12ee98d0b74622b540ad81d8669c7b82.jpg,mixed_wood_special,0.15767445,1
7/11/2022,17:27:24,TN,19790,0.454211613,mixed_wood_special,1,7e92d8c659c7bed6f023bd3051d6f47f.jpg,mixed_wood_special,0.1099766,1
7/11/2022,17:04:06,TN,2860,0.065641496,mixed_wood_special,1,3ea4aa74f0f876af266da13370e453b5.jpg,mixed_wood_special,0.1517833,1
7/11/2022,08:01:39,KBR,25780,0.591691531,mixed_wood_special,1,447bdb403b82864c889d0d746bed7289.jpg,mixed_wood_special,0.19692025,1
7/11/2022,10:40:04,TN,2880,0.066100528,mixed_wood_special,1,23e62e94861dfff7d9353d6031d65f9d.jpg,mixed_wood_special,0.14318104,1
7/11/2022,06:20:29,TN,3210,0.073674547,mixed_wood_special,1,e0580123fb5ea3d0ee7b7fa97854c4d0.jpg,mixed_wood_special,0.25569633,1
7/11/2022,17:24:46,KBR,5900,0.135414276,mixed_wood_special,1,bf6512b2b084aa2cb8b704521b4c5d8c.jpg,mixed_wood_special,0.16747217,1
7/11/2022,10:09:55,TN,9890,0.226991049,mixed_wood_special,1,bd092441898b03b3b8d2c40b942a5f97.jpg,mixed_wood_special,0.10628222,1
8/11/2022,13:22:37,KBR,4120,0.094560477,mixed_wood_special,1,8dbba931508f053cab0c6a524dd6a3bf.jpg,mixed_wood_special,0.15925218,1
8/11/2022,17:39:46,KBR,2380,0.054624742,mixed_wood_special,1,c2770af065700a237b31f0d12c0d2711.jpg,mixed_wood_special,0.18534747,1
8/11/2022,11:57:48,KBR,6050,0.138857012,mixed_wood_special,1,ac59b68f28f821e607928849f36b316c.jpg,mixed_wood_special,0.18247522,1
8/11/2022,12:26:41,KBR,11190,0.256828093,mixed_wood_special,1,0f3e596bf7486db90e5ed88591b200e1.jpg,mixed_wood_special,0.16388094,1
8/11/2022,19:48:34,KBR,980,0.022492541,mixed_wood_special,1,4f8f7dc9342f3fb94117def450cb2897.jpg,mixed_wood_special,0.13338882,1
8/11/2022,09:05:11,KBR,11020,0.252926325,mixed_wood_special,1,ebfebaeee3dcd0e98215a18c97c02b55.jpg,mixed_wood_special,0.16518927,1
8/11/2022,18:46:48,KBR,3400,0.078035345,mixed_wood_special,1,cfd7fa80d2ad456c612005d2cf7e4607.jpg,mixed_wood_special,0.1550431,1
8/11/2022,15:06:23,KBR,3750,0.086068396,mixed_wood_special,1,ffada1093d916e6bd7711f7096b6c836.jpg,mixed_wood_special,0.13815834,1
8/11/2022,09:52:47,KBR,4730,0.108560936,mixed_wood_special,1,b92d722c95b622159ca6fd8ad1c73037.jpg,mixed_wood_special,0.15337266,1
8/11/2022,17:42:56,KBR,3270,0.075051641,mixed_wood_special,1,f36c5b02a882f62f1eb306c1e2f80a6a.jpg,mixed_wood_special,0.18897448,1
8/11/2022,12:46:19,KBR,2440,0.056001836,mixed_wood_special,1,c7814aa52b47f2215fffe4b53c78e33b.jpg,mixed_wood_special,0.16698793,1
8/11/2022,09:44:10,KBR,3300,-0.075740188,mixed_wood_unspecial,0,0a900915e720b94cccc266d2ac263ea2.jpg,mixed_wood_special,0.14136201,0
8/11/2022,16:20:56,KBR,4260,0.097773697,mixed_wood_special,1,394cbf68e1e961ad659475667e198d02.jpg,mixed_wood_special,0.16088842,1
8/11/2022,14:45:57,KBR,9140,0.20977737,mixed_wood_special,1,498426c2332ed7fcf586f5e39e25344a.jpg,mixed_wood_special,0.08200974,1
9/11/2022,12:52:22,KBR,10290,0.236171678,mixed_wood_special,1,cac75e55108f20a93d0967739ded0327.jpg,mixed_wood_special,0.1978157,1
9/11/2022,11:58:10,TN,3150,0.072297452,mixed_wood_special,1,80318899924ec9f364e38dea62e0e80d.jpg,mixed_wood_special,0.08100609,1
9/11/2022,12:20:09,KBR,25460,0.584347028,mixed_wood_special,1,ba337b068910c2de208bcb430c8b9f4a.jpg,mixed_wood_special,0.19776526,1
9/11/2022,10:58:12,TN,2490,0.057149415,mixed_wood_special,1,1d70a8c49cb1240be54955e346f473c7.jpg,mixed_wood_special,0.08731138,1
9/11/2022,18:15:51,KBR,3560,0.081707597,mixed_wood_special,1,a7e53421a2f94da0d35bdbdd0b6eba32.jpg,mixed_wood_special,0.17668949,1
9/11/2022,16:07:29,KBR,26120,0.599495065,mixed_wood_special,1,8fe7dcc2e51d855769595414b6e93e43.jpg,mixed_wood_special,0.20624024,1
9/11/2022,08:40:27,TN,1810,0.041542346,mixed_wood_special,1,3a483020438562b2379960f5359119fb.jpg,mixed_wood_special,0.09040179,1
9/11/2022,16:32:13,TN,3180,0.072986,mixed_wood_special,1,590718ebb9e28ea5499ac46211b8b6e8.jpg,mixed_wood_special,0.10183632,1
9/11/2022,14:50:52,TN,16290,0.373881111,mixed_wood_special,1,5318c344e7fb85a6326936dfd2dd3771.jpg,mixed_wood_special,0.09339346,1
9/11/2022,07:13:07,TN,17750,0.407390406,mixed_wood_special,1,5ab347035331528a6a5373647cb18565.jpg,mixed_wood_special,0.1187241,1
9/11/2022,07:57:43,KBR,12240,0.280927244,mixed_wood_special,1,9eb287cceca9bcf3a89a910c7a90a7c6.jpg,mixed_wood_special,0.20872204,1
9/11/2022,06:44:24,TN,8940,0.205187055,mixed_wood_special,1,da88c0767143bbdf928ac242882334f3.jpg,mixed_wood_special,0.1969857,1
9/11/2022,11:05:41,TN,2850,0.065411981,mixed_wood_special,1,570ede91194020d4ae10c9d96715f716.jpg,mixed_wood_special,0.10337383,1
9/11/2022,12:09:40,KBR,9260,0.212531558,mixed_wood_special,1,4f63d433f983ef42ad442088b2c3a5c2.jpg,mixed_wood_special,0.15832174,1
9/11/2022,13:22:44,KBR,2260,0.051870553,mixed_wood_special,1,3e29f6e6285cf268299ea95671d44629.jpg,mixed_wood_special,0.25127208,1
9/11/2022,15:19:07,KBR,9980,0.22905669,mixed_wood_special,1,260fc258e2c1a47f7461ccb7b80f08b7.jpg,mixed_wood_special,0.15689667,1
9/11/2022,18:38:23,KBR,3080,0.070690842,mixed_wood_special,1,e76753d19dd3b1acd47a3d7561c0b354.jpg,mixed_wood_special,0.13414972,1
9/11/2022,06:58:24,TN,2160,0.049575396,mixed_wood_special,1,83d936cc3ef1db22cec8b673406747ea.jpg,mixed_wood_special,0.11763896,1
9/11/2022,16:44:13,KBR,3180,0.072986,mixed_wood_special,1,07767d0ef8102f226f7cc42424c7bd22.jpg,mixed_wood_special,0.18637264,1
9/11/2022,10:49:59,TN,2540,0.058296993,mixed_wood_special,1,700cbc15068be46cd8797d2e136390c8.jpg,mixed_wood_special,0.097376436,1
9/11/2022,16:36:12,TN,29450,0.675923801,mixed_wood_special,1,b60380b5f5a99cdd1472f78bd6701332.jpg,mixed_wood_special,0.12923448,1
9/11/2022,12:49:17,KBR,10110,0.232040395,mixed_wood_special,1,6f985ac3cb7216c8221d9358fc88f64b.jpg,mixed_wood_special,0.17632906,1
9/11/2022,15:16:02,KBR,6040,0.138627496,mixed_wood_special,1,bcbc7d0b365411ccfa3c14cf2408b1fe.jpg,mixed_wood_special,0.15401,1
9/11/2022,14:45:36,KBR,6310,0.14482442,mixed_wood_special,1,55ede0230e69d1f0cff3d869e895bcad.jpg,mixed_wood_special,0.17339265,1
9/11/2022,17:12:45,KBR,6120,0.140463622,mixed_wood_special,1,b4ee314646bc3edf8980f0cd517ce98a.jpg,mixed_wood_special,0.1599127,1
9/11/2022,10:09:02,TN,1530,0.035115905,mixed_wood_special,1,2b869a15ae9475719c5bd01b6c06ac6e.jpg,mixed_wood_special,0.090593055,1
9/11/2022,12:13:02,KBR,4070,0.093412899,mixed_wood_special,1,5cc07658ed82a2c7d475f8b65baf47db.jpg,mixed_wood_special,0.23271953,1
9/11/2022,02:22:11,BB,42520,-0.975900849,mixed_wood_unspecial,0,3514de96253eb40f3f303f763955576a.jpg,mixed_wood_unspecial,-0.2763815,1
9/11/2022,16:47:20,KBR,2410,0.055313289,mixed_wood_special,1,0eb6637cc4754a064378f3853147b512.jpg,mixed_wood_special,0.18288289,1
9/11/2022,14:08:17,KBR,5530,0.126922194,mixed_wood_special,1,70c1ab2be34c61c62cfccaa962f9313e.jpg,mixed_wood_special,0.1658989,1
9/11/2022,15:25:16,KBR,2910,0.066789075,mixed_wood_special,1,658a6cd5eed8ddef8446f1e955df6f46.jpg,mixed_wood_special,0.1724253,1
9/11/2022,20:49:42,TN,11240,0.257975671,mixed_wood_special,1,6349209f951ba2f503b9bf6534a0b3fe.jpg,mixed_wood_special,0.3606735,1
9/11/2022,06:15:24,TN,29780,0.68349782,mixed_wood_special,1,457ebabc2ff7da07bcb86d749ba0c7c4.jpg,mixed_wood_special,0.097772606,1
9/11/2022,06:12:25,TN,16410,0.3766353,mixed_wood_special,1,86e600420f6f801a0d69ab3378fe2269.jpg,mixed_wood_special,0.0968623,1
9/11/2022,08:49:04,TN,15010,0.344503098,mixed_wood_special,1,6566e331c06da877183f6d1513c671b0.jpg,mixed_wood_special,0.091787964,1
9/11/2022,16:27:25,KBR,25520,0.585724122,mixed_wood_special,1,44aa10d41d49ffb5ca1cbb26055ae51b.jpg,mixed_wood_special,0.19436784,1
9/11/2022,17:35:07,KBR,2510,0.057608446,mixed_wood_special,1,ccdb2cd71716f05644b99e05a02339b8.jpg,mixed_wood_special,0.18051897,1
9/11/2022,13:54:30,TN,10160,0.233187973,mixed_wood_special,1,d0be4c615a5936051289c36d82b6a745.jpg,mixed_wood_special,0.09428649,1
9/11/2022,10:17:22,TN,8390,0.192563691,mixed_wood_special,1,b00d98cd98862e87709c344d9bdc2014.jpg,mixed_wood_special,0.054374073,1
9/11/2022,17:03:22,KBR,3870,0.088822584,mixed_wood_special,1,e994d53a007c6bb255793b812852a7d5.jpg,mixed_wood_special,0.14185904,1
9/11/2022,18:32:04,TN,17720,0.406701859,mixed_wood_special,1,103225f98cf8c3c00249458c72cf2bc0.jpg,mixed_wood_special,0.105133176,1
9/11/2022,14:33:49,KBR,2700,0.061969245,mixed_wood_special,1,b4846f6d9db47c2e40f74b08332a1c55.jpg,mixed_wood_special,0.17405115,1
9/11/2022,20:47:46,TN,10620,0.243745697,mixed_wood_special,1,611fe8986c98d4747868a0fa8d48a453.jpg,mixed_wood_special,0.2727907,1
9/11/2022,16:55:25,TN,10290,0.236171678,mixed_wood_special,1,5aa062ad547315c4110924ddcedf784e.jpg,mixed_wood_special,0.10459207,1
9/11/2022,16:20:47,KBR,3690,0.084691301,mixed_wood_special,1,4a92d3cbf12f47cf52ce69f19ec1e6d1.jpg,mixed_wood_special,0.0944372,1
9/11/2022,10:01:10,KBR,3540,0.081248566,mixed_wood_special,1,19b6cdd6dc40735cf55a5f332a16ee17.jpg,mixed_wood_special,0.18008852,1
9/11/2022,07:56:23,TN,16520,0.379159972,mixed_wood_special,1,a3424cd96be2809d63e5211277648e7f.jpg,mixed_wood_special,0.14807226,1
9/11/2022,15:39:16,TN,16340,0.375028689,mixed_wood_special,1,97711da68f3c4cdc6deef3657c50b69c.jpg,mixed_wood_special,0.22224176,1
9/11/2022,18:18:59,KBR,5690,0.130594446,mixed_wood_special,1,85bbe4e398f526b7ad18d168cccafeb4.jpg,mixed_wood_special,0.16729905,1
9/11/2022,06:10:39,TN,1760,0.040394767,mixed_wood_special,1,f1208ad0b0818d5de0ce36b26d833cae.jpg,mixed_wood_special,0.25356412,1
9/11/2022,16:40:00,KBR,10970,0.251778747,mixed_wood_special,1,2202d3102df70945e6a92ba59c26e864.jpg,mixed_wood_special,0.17942101,1
9/11/2022,13:44:36,TN,1620,0.037181547,mixed_wood_special,1,baf6f22a4b0a0b29c3b118e20765eb7d.jpg,mixed_wood_special,0.041412454,1
9/11/2022,20:09:12,TN,9780,0.224466376,mixed_wood_special,1,6d05e7454aaaf5554fbefe2201e94e03.jpg,mixed_wood_special,0.22141601,1
10/11/2022,17:00:44,KBR,2940,0.067477622,mixed_wood_special,1,eae6e3d5300f700e5ccc5d79b0d1216e.jpg,mixed_wood_special,0.17204416,1
10/11/2022,16:27:48,KBR,5410,0.124168006,mixed_wood_special,1,6a34359b1ef3639e3c09b2e949f070f6.jpg,mixed_wood_special,0.1806179,1
10/11/2022,11:29:44,TN,11120,0.255221483,mixed_wood_special,1,777849d07ea701a7f27715946c78c71f.jpg,mixed_wood_special,0.122149386,1
10/11/2022,17:31:12,TN,11760,0.269910489,mixed_wood_special,1,697bcc1c248a213c380eb89d633068b6.jpg,mixed_wood_special,0.19052531,1
10/11/2022,14:04:17,KBR,2940,0.067477622,mixed_wood_special,1,7d74cbd32a4ff3b18ee751abcc393e6c.jpg,mixed_wood_special,0.15775523,1
10/11/2022,06:01:24,TN,14930,0.342666973,mixed_wood_special,1,d1c839adfa41e98ac0927e01cd0d139f.jpg,mixed_wood_special,0.24252895,1
10/11/2022,16:24:39,KBR,3410,0.078264861,mixed_wood_special,1,d0e84f64173908b58dcf50bc3a25f020.jpg,mixed_wood_special,0.1945472,1
10/11/2022,16:30:52,KBR,1560,0.035804453,mixed_wood_special,1,d29059d2bb1f1d250c65794f561fada5.jpg,mixed_wood_special,0.16660783,1
10/11/2022,09:09:52,KBR,5160,0.118430112,mixed_wood_special,1,4bd5f1ad58fb1e0aee2a0a989bd94966.jpg,mixed_wood_special,0.12439375,1
10/11/2022,12:52:42,KBR,10320,0.236860225,mixed_wood_special,1,757426f47a018b937684cec4d3bbf449.jpg,mixed_wood_special,0.16863044,1
10/11/2022,06:03:40,TN,16460,0.377782878,mixed_wood_special,1,4bd3788e4838a90deab00adb37ba1c2d.jpg,mixed_wood_special,0.22122456,1
10/11/2022,16:37:12,KBR,2490,0.057149415,mixed_wood_special,1,4171f23b59bde76ec43730708142ddd2.jpg,mixed_wood_special,0.12226251,1
10/11/2022,13:07:12,KBR,1340,0.030755107,mixed_wood_special,1,3846ef6549f92281f1d3b69bde1ecccb.jpg,mixed_wood_special,0.14138244,1
10/11/2022,09:16:11,TN,1860,0.042689924,mixed_wood_special,1,6dae153ead042cdf772c1e084e8903d4.jpg,mixed_wood_special,0.09106319,1
10/11/2022,10:05:56,TN,1840,0.042230893,mixed_wood_special,1,8eb5ff1e667a0c18687bd836a5cef6f7.jpg,mixed_wood_special,0.056331825,1
10/11/2022,07:23:06,TN,1600,0.036722515,mixed_wood_special,1,043b3d64542b6b2bf758606d9c502c66.jpg,mixed_wood_special,0.13425528,1
10/11/2022,08:27:03,KBR,7400,0.169841634,mixed_wood_special,1,0c326d28d48f90c462fab558be13cb91.jpg,mixed_wood_special,0.13889734,1
10/11/2022,15:07:29,KBR,6320,0.145053936,mixed_wood_special,1,1e74c0e7e37e01298d26302505ee89d7.jpg,mixed_wood_special,0.15778711,1
10/11/2022,16:50:49,KBR,3430,0.078723893,mixed_wood_special,1,12045d6c42a6d60c3aaad3202d0de9a3.jpg,mixed_wood_special,0.13716117,1
10/11/2022,13:39:52,KBR,2540,0.058296993,mixed_wood_special,1,83f81043e71cddd4e3caf02745aa3d9c.jpg,mixed_wood_special,0.16247404,1
10/11/2022,14:47:09,TN,1830,0.042001377,mixed_wood_special,1,f136b9099440c0608e6ab73bfa4c9e5a.jpg,mixed_wood_special,0.1106854,1
10/11/2022,18:05:49,KBR,1070,0.024558182,mixed_wood_special,1,359f0b7716e99865108fc827a5f3e71e.jpg,mixed_wood_special,0.17138839,1
11/11/2022,06:02:47,TN,29690,0.681432178,mixed_wood_special,1,73e14d8147e9832edae42b9633431c54.jpg,mixed_wood_special,0.23141356,1
11/11/2022,12:35:54,KBR,4350,0.099839339,mixed_wood_special,1,b237de174684d9f0ab57b3a4fb5a4311.jpg,mixed_wood_special,0.13538857,1
11/11/2022,13:00:31,KBR,5460,0.125315584,mixed_wood_special,1,16084b036e449bd529ee8372070faddf.jpg,mixed_wood_special,0.30877185,1
11/11/2022,18:08:12,KBR,5340,0.122561395,mixed_wood_special,1,7102f0f1191595466181f7dc86c6c93c.jpg,mixed_wood_special,0.1595977,1
11/11/2022,15:24:40,KBR,4260,0.097773697,mixed_wood_special,1,ee89532d648c02e40a6eef2234f2e5d8.jpg,mixed_wood_special,0.18832318,1
11/11/2022,13:58:14,KBR,3610,0.082855176,mixed_wood_special,1,bba2e73dfe0babf7eb50063f210e0ab9.jpg,mixed_wood_special,0.16883028,1
11/11/2022,17:09:59,KBR,3410,0.078264861,mixed_wood_special,1,402a094021665ea3f0e51485f3107f8e.jpg,mixed_wood_special,0.15729111,1
11/11/2022,16:22:22,KBR,11790,0.270599036,mixed_wood_special,1,29d17d48b052e471590d498a2bfcccc4.jpg,mixed_wood_special,0.16156943,1
11/11/2022,22:20:58,TN,29570,0.678677989,mixed_wood_special,1,5e509fce98db011d91bb7a5a624cfd67.jpg,mixed_wood_special,0.9156455,1
11/11/2022,16:30:02,KBR,4090,0.09387193,mixed_wood_special,1,3d9116e50e576b2d3ee10f36de8d70ee.jpg,mixed_wood_special,0.14321558,1
11/11/2022,12:39:16,KBR,3590,0.082396144,mixed_wood_special,1,e8d4ab938334ef20ce7b774b61d71833.jpg,mixed_wood_special,0.12952904,1
11/11/2022,10:59:33,KBR,3880,0.0890521,mixed_wood_special,1,8431bbfaf4a835e9aeacae3605e7d29e.jpg,mixed_wood_special,0.18420722,1
11/11/2022,14:05:59,KBR,4340,0.099609823,mixed_wood_special,1,312f05afad6310dd89e5e6d10b0e4a02.jpg,mixed_wood_special,0.16801324,1
11/11/2022,06:10:10,TN,22980,0.527427129,mixed_wood_special,1,87853d863860a32eaf0b08560bb3e713.jpg,mixed_wood_special,0.22662885,1
11/11/2022,17:45:18,KBR,24360,0.559100298,mixed_wood_special,1,c69a4cc8d175ea8e00acc1094df78efe.jpg,mixed_wood_special,0.16521262,1
11/11/2022,17:58:10,KBR,3360,0.077117283,mixed_wood_special,1,200cec77a6992b3a16e3a5e31809c772.jpg,mixed_wood_special,0.15369028,1
